epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,2.242774,0.16,2.188114,0.166667,0.001,37.2854
2,1.863132,0.413333,2.02043,0.28,0.001,5.4282
3,1.652625,0.503333,1.794389,0.326667,0.001,0.5334
